7628	  4437.13	 0.2450
7629	  4437.84	 0.1640
7630	  4438.65	 0.3800
7631	  4439.59	 1.5370
7632	  4440.82	 0.1600
7633	  4441.19	 2.2270
7634	  4441.25	 4.2920
7635	  4441.32	 1.2230
7636	  4441.54	 2.1500
7637	  4442.08	 1.3260
7638	  4442.27	 0.2000
7639	  4442.56	 2.8200
7640	  4442.59	 0.4810
7641	  4442.82	 1.8160
7642	  4442.90	 0.4990
7643	  4442.99	 0.1770
7644	  4444.18	 0.4600
7645	  4444.30	 1.0820
7646	  4444.73	 0.7250
7647	  4445.92	 3.4000
7648	  4446.07	 4.6900
7649	  4446.15	 2.1240
7650	  4446.90	 0.2600
7651	  4447.50	 0.2790
7652	  4447.58	 8.9750
7653	  4448.46	15.1200
7654	  4448.53	 0.8200
7655	  4449.19	 0.4100
7656	  4449.80	 2.3130
7657	  4450.14	 2.5800
7658	  4450.18	 2.5900
7659	  4450.27	 3.2600
7660	  4451.14	 0.4090
7661	  4453.72	 2.4580
7662	  4453.81	11.4320
7663	  4453.88	 4.7900
7664	  4454.21	 0.5010
7665	  4455.53	 2.5200
7666	  4456.36	 0.1800
7667	  4456.86	 4.0190
7668	  4457.12	 1.5790
7669	  4457.16	 0.2300
7671	  4458.70	 0.1800
7672	  4458.91	 2.3810
7673	  4459.70	 3.1300
7674	  4459.86	 2.0060
7675	  4459.95	 2.0320
7676	  4460.47	14.1200
7677	  4460.63	 3.9080
7678	  4460.99	 1.9400
7679	  4462.53	 6.1200
7680	  4462.57	 2.9800
7681	  4463.28	 0.1110
7682	  4465.11	 1.0930
7683	  4465.90	 0.5000
7684	  4466.02	 1.4600
7685	  4466.11	 2.5500
7686	  4466.18	 3.3100
7687	  4467.32	 0.4400
7688	  4468.50	11.8900
7689	  4469.44	 0.3000
7690	  4469.50	 4.3930
7691	  4469.65	 1.9000
7692	  4470.10	 0.2010
7693	  4470.74	 0.2880
7694	  4471.45	 1.5120
7695	  4471.64	 5.7220
7696	  4472.13	 2.6530
7697	  4472.32	 7.4710
7698	  4472.87	 4.8720
7699	  4473.25	 1.8800
7700	  4477.55	 0.9390
7701	  4478.07	15.6800
7702	  4478.15	 2.2600
7703	  4478.44	 7.7200
7704	  4478.72	 0.5900
7705	  4478.80	 3.3220
7706	  4479.54	 0.8190
7707	  4480.48	 4.2710
7708	  4480.74	 0.6610
7709	  4481.66	 4.0700
7710	  4482.32	 0.4900
7711	  4482.88	 5.8400
7712	  4483.70	 0.8010
7713	  4483.87	 1.0300
7714	  4484.13	 3.3600
7715	  4485.98	 2.0500
7716	  4486.38	 0.3500
7717	  4486.44	 1.3510
7718	  4488.00	 1.4600
7719	  4488.09	 2.4910
7720	  4488.71	 4.4310
7721	  4489.09	 0.6090
7722	  4489.26	 0.1340
7723	  4489.47	 3.1200
7724	  4489.64	 3.2700
7725	  4490.10	 0.8690
7726	  4490.12	 5.1300
7727	  4490.31	 0.8900
7728	  4490.41	 1.4310
7729	  4490.55	10.6590
7730	  4491.38	 4.8290
7731	  4491.52	 2.1000
7732	  4492.48	 2.8500
7733	  4492.68	 2.2580
7734	  4493.37	 0.1110
7735	  4493.75	 1.3880
7736	  4493.82	 1.4130
7737	  4498.02	 1.3180
7738	  4498.73	 0.1330
7739	  4498.75	 0.4300
7740	  4498.88	 0.1200
7741	  4500.37	 2.9810
7742	  4500.49	 9.7810
7743	  4501.55	 8.5700
7744	  4501.64	 2.5500
7745	  4502.65	 2.0600
7746	  4503.46	 0.4400
7747	  4504.25	 1.0510
7748	  4504.56	15.8560
7749	  4504.69	 0.8300
7750	  4505.00	 4.0820
7751	  4505.09	 0.9920
7752	  4505.21	 6.4940
7753	  4505.52	 0.2620
7754	  4505.63	 8.1000
7755	  4506.14	 7.7680
7756	  4506.17	 2.5980
7757	  4506.53	 3.4320
7758	  4506.99	 0.7210
7759	  4507.16	 0.7190
7760	  4507.62	 0.1790
7761	  4508.29	 7.8390
7762	  4508.45	 1.6900
7763	  4508.86	 0.1280
7764	  4510.38	 2.9340
7765	  4511.61	 5.2570
7766	  4511.90	 2.2090
7767	  4512.17	 0.3800
7768	  4512.63	 1.6260
7769	  4514.16	 1.8090
7770	  4514.98	 3.0200
7771	  4515.56	 0.6800
7772	  4515.93	 0.1200
7773	  4516.70	 6.3000
7774	  4518.51	 0.1400
7775	  4519.00	 1.6820
7776	  4519.41	 0.3500
7777	  4519.78	 2.9700
7778	  4520.38	 1.9360
7779	  4521.14	15.9100
7780	  4522.51	 5.2400
7781	  4523.05	 8.9300
7782	  4524.08	 0.5890
7783	  4525.14	 1.0900
7784	  4526.65	 4.2900
7785	  4527.05	 7.2200
7786	  4527.56	 3.0400
7787	  4527.65	 0.3710
7788	  4528.31	 5.0700
7789	  4528.48	 1.3800
7790	  4528.79	 2.8500
7791	  4529.28	 0.2700
7792	  4529.49	 1.4400
7794	  4530.50	 3.1400
7795	  4530.96	 2.0800
7796	  4531.01	 0.7800
7797	  4531.33	 3.4200
7798	  4532.19	 2.0840
7799	  4533.75	 2.5300
7800	  4533.91	 3.3080
7801	  4535.18	 0.3010
7802	  4535.84	 0.9630
7803	  4536.95	 0.2700
7804	  4536.99	 0.8340
7805	  4537.93	 0.1250
7806	  4538.22	 2.2000
7807	  4538.66	 0.4680
7808	  4539.54	 0.1200
7809	  4539.79	10.0300
7810	  4540.84	 0.7220
7811	  4541.07	 0.7230
7812	  4541.75	 0.8100
7813	  4541.96	 4.9800
7814	  4542.85	17.3590
7815	  4543.07	 0.1200
7816	  4543.93	 0.3910
7817	  4545.27	 7.4110
7818	  4545.68	 1.1080
7819	  4546.05	 5.7510
7820	  4546.86	 6.5430
7821	  4547.23	 3.6910
7822	  4548.23	 4.1110
7823	  4548.90	 0.6120
7824	  4549.06	 1.7390
7825	  4549.10	 1.9430
7826	  4549.52	 0.1190
7827	  4551.23	 1.3300
7828	  4551.49	11.1400
7829	  4551.63	 5.7400
7830	  4552.50	 1.0800
7831	  4552.83	 0.4910
7832	  4553.17	 0.1710
7833	  4553.31	 5.8000
7834	  4553.70	 0.2220
7835	  4553.92	 0.6600
7836	  4554.34	 1.0400
7837	  4554.68	 0.6190
7838	  4555.59	 3.1100
7839	  4555.88	 4.1100
7840	  4555.94	 2.2130
7841	  4557.51	 2.0590
7842	  4557.64	 0.1490
7843	  4557.71	 4.1760
7844	  4557.90	 4.7080
7845	  4558.29	 5.0070
7846	  4558.66	11.8180
7847	  4558.77	 0.9100
7848	  4559.09	 0.3810
7849	  4559.50	 1.6200
7850	  4560.66	 0.8380
7851	  4561.13	 2.1290
7852	  4561.29	 2.9860
7853	  4562.15	 2.9420
7854	  4563.31	 0.2900
7855	  4563.41	 4.5400
7856	  4564.64	 1.0800
7857	  4564.88	 1.5200
7858	  4565.03	 0.1140
7859	  4565.06	 0.1730
7860	  4565.15	15.1870
7861	  4565.20	 0.8400
7862	  4566.14	 2.0700
7863	  4566.45	 2.7020
7864	  4566.93	 1.9700
7865	  4567.12	 5.0700
7866	  4567.37	 1.1720
7867	  4567.41	 0.1200
7868	  4567.47	 2.1750
7869	  4567.61	 1.2800
7870	  4568.10	 4.7700
7871	  4569.32	 0.1680
7872	  4569.98	 0.6500
7873	  4571.81	 1.2690
7874	  4572.85	 0.1900
7875	  4573.56	 6.5200
7876	  4573.95	 0.5020
7877	  4574.12	 1.1600
7878	  4574.21	 3.6010
7879	  4574.32	 0.1190
7880	  4575.38	 9.1110
7881	  4575.50	 0.3780
7882	  4575.64	 0.1820
7883	  4575.68	 6.2110
7884	  4575.94	 1.9200
7885	  4576.06	 1.8300
7886	  4576.24	 7.9400
7887	  4576.89	 3.2390
7888	  4577.87	 2.1620
7889	  4578.06	 0.4490
7890	  4578.25	 9.7940
7891	  4578.99	 1.3800
7892	  4579.13	 0.1190
7893	  4579.66	 1.1980
7894	  4581.10	 2.5280
7895	  4582.36	 0.1190
7896	  4582.56	 5.4490
7897	  4582.80	 7.3500
7898	  4582.93	 1.8700
7899	  4583.67	 0.1200
7900	  4583.99	 0.4020
7901	  4585.52	 3.5500
7902	  4585.87	 6.0480
7903	  4586.43	 1.6310
7904	  4587.28	 1.0400
7905	  4587.33	 9.0700
7906	  4587.79	 6.5800
7907	  4588.26	13.1520
7908	  4588.37	 0.4700
7909	  4589.39	 0.3100
7910	  4589.77	 4.3800
7911	  4590.46	 2.8020
7912	  4590.78	13.9400
7913	  4590.95	 2.8910
7914	  4591.19	 1.1800
7915	  4591.25	 0.1150
7916	  4591.79	 2.6490
7917	  4593.12	 0.8510
7918	  4594.44	 0.1600
7919	  4594.75	 0.1510
7920	  4596.51	 0.1230
7921	  4596.77	12.8100
7922	  4597.04	 1.2410
7923	  4598.27	 9.1110
7924	  4598.36	 0.2330
7925	  4598.51	 0.8620
7926	  4599.96	 3.8500
7927	  4600.11	 3.5000
7928	  4601.30	 0.7200
7929	  4602.15	 4.8800
7930	  4602.25	 1.5440
7931	  4602.58	 3.2400
7932	  4604.15	 0.1400
7933	  4604.29	 0.1300
7934	  4604.36	 3.3700
7935	  4604.75	10.8570
7936	  4605.04	 0.1130
7937	  4605.32	 2.3800
7938	  4605.73	 1.0500
7939	  4606.28	 2.2190
7940	  4606.36	 2.0100
7941	  4606.48	12.8100
7942	  4606.82	 1.7490
7943	  4606.91	 6.9300
7944	  4607.37	 0.4790
7945	  4607.59	 1.3500
7946	  4608.15	 0.9290
7947	  4608.37	 0.1170
7948	  4608.44	 0.1300
7949	  4608.55	 4.4550
7950	  4608.92	 1.2110
7951	  4609.11	 1.6020
7952	  4609.23	 1.2210
7953	  4609.72	 1.6900
7954	  4612.04	 0.1110
7955	  4612.46	 0.5400
7956	  4612.70	 0.6890
7957	  4614.96	 0.5000
7958	  4616.57	13.0090
7959	  4616.74	 0.1210
7960	  4617.33	 9.7900
7961	  4620.06	 0.1200
7962	  4620.85	 1.4610
7963	  4620.93	 2.1800
7964	  4620.95	 3.1690
7965	  4621.21	 2.4800
7966	  4621.25	 1.3800
7967	  4622.79	 2.7650
7968	  4622.89	 3.2990
7969	  4622.92	 0.6600
7970	  4623.28	 0.4590
7971	  4624.70	 3.8860
7972	  4625.23	17.2800
7973	  4626.18	 9.6500
7974	  4627.38	 0.8810
7975	  4627.48	 0.9990
7976	  4627.55	 0.1300
7977	  4627.89	 1.8470
7978	  4629.91	 0.1300
7979	  4630.75	 6.7690
7980	  4631.24	 2.2300
7981	  4631.73	 0.1200
7982	  4632.04	 1.3610
7983	  4632.39	 1.6060
7984	  4632.51	 0.5100
7985	  4632.84	 2.1500
7986	  4633.66	 2.5720
7987	  4634.14	 0.1300
7988	  4634.63	 1.1600
7989	  4634.92	 1.0710
7990	  4634.96	 1.0700
7991	  4635.98	 4.7000
7992	  4637.74	 0.5000
7993	  4638.48	 0.5810
7994	  4638.61	 8.7590
7995	  4642.76	 2.1000
7996	  4643.26	 0.5000
7997	  4643.60	 5.6480
7998	  4643.91	 1.0600
7999	  4644.83	 0.3200
8000	  4645.43	 0.7890
8001	  4646.03	 1.5710
8002	  4646.11	 2.7300
8003	  4646.48	 1.4810
8004	  4646.90	 2.1830
8005	  4649.43	 2.1730
8006	  4649.69	 0.1200
8007	  4651.62	 0.1270
8008	  4652.17	 5.2840
8009	  4652.58	 6.5800
8010	  4652.60	 0.9290
8011	  4652.86	 4.0130
8012	  4653.83	 0.1300
8013	  4653.99	 1.4090
8014	  4657.19	 0.3300
8015	  4658.13	 1.5490
8016	  4658.45	 2.1630
8017	  4659.34	 2.7730
8018	  4659.52	 0.2300
8019	  4659.97	 0.1200
8020	  4660.80	 0.8200
8021	  4661.02	 0.8800
8022	  4661.28	 0.1450
8023	  4662.26	 1.9780
8024	  4662.83	 2.4300
8025	  4664.12	 0.3900
8026	  4664.26	 0.1600
8027	  4664.59	 3.3400
8028	  4664.73	 0.4110
8029	  4664.76	 1.9300
8030	  4665.00	 1.7100
8031	  4665.75	16.9600
8032	  4667.77	 0.3670
8033	  4668.18	 0.9090
8034	  4668.20	 3.3800
8035	  4669.88	 0.1190
8036	  4671.64	 1.2470
8037	  4671.70	 0.3900
8038	  4673.01	 0.3520
8039	  4674.58	 6.0900
8040	  4675.88	11.5880
8041	  4675.98	 0.1200
8042	  4676.24	 1.2800
8043	  4677.50	 2.4990
8044	  4677.64	 0.2600
8045	  4678.14	 0.9180
8046	  4678.42	 5.4330
8047	  4679.17	 2.4400
8048	  4679.95	 0.4460
8049	  4680.07	 1.6600
8050	  4680.40	 5.9170
8051	  4680.45	 0.3100
8052	  4680.57	 2.2270
8053	  4681.52	 0.7840
8054	  4683.74	 4.3900
8055	  4684.38	 1.1900
8056	  4684.86	 2.2400
8057	  4685.07	 2.8180
8058	  4686.06	 7.3000
8059	  4686.70	 6.2720
8060	  4688.38	 0.1200
8061	  4689.20	 4.6610
8062	  4689.96	 4.1900
8063	  4690.90	 0.1800
8064	  4692.44	 2.0700
8065	  4692.60	 0.1100
8066	  4692.83	 3.6220
8067	  4692.97	 1.9580
8068	  4694.03	 1.5100
8069	  4695.25	 3.5290
8070	  4695.58	 0.1380
8071	  4695.73	 1.7800
8072	  4696.64	 1.5820
8073	  4698.22	 1.4420
8074	  4698.91	 2.0600
8075	  4699.08	 4.2300
8076	  4699.24	 2.1890
8077	  4699.36	 3.9210
8078	  4699.67	 2.4400
8079	  4700.16	 1.3400
8080	  4700.58	 3.1000
8081	  4701.52	 1.1300
8082	  4702.65	 0.3800
8083	  4703.37	 1.2940
8084	  4703.53	 0.3850
8085	  4705.06	 1.2200
8086	  4705.57	 5.1700
8087	  4706.11	 0.2380
8088	  4706.31	 1.0530
8089	  4707.34	 3.7400
8090	  4708.20	 0.5300
8091	  4709.12	 1.6910
8092	  4710.62	 2.0000
8093	  4712.13	14.5130
8094	  4712.48	11.3810
8095	  4714.16	 2.5850
8096	  4714.23	 0.5320
8097	  4714.80	 0.2200
8098	  4715.04	 1.4790
8099	  4715.09	10.5970
8100	  4715.88	 5.2620
8101	  4716.58	 6.4200
8102	  4716.86	 5.7300
8104	  4717.12	 3.9100
8105	  4719.21	 0.9000
8106	  4719.70	 1.4900
8107	  4720.81	 8.4810
8108	  4721.30	 0.3190
8109	  4721.47	 0.1200
8110	  4721.85	 0.8800
8111	  4724.36	 1.1630
8112	  4724.38	 0.4500
8113	  4725.44	 0.7000
8114	  4726.00	 0.4700
8115	  4726.19	 0.4620
8116	  4727.03	 6.4110
8117	  4727.76	 8.7420
8118	  4727.79	 2.5400
8119	  4729.14	 3.4240
8120	  4729.98	 2.2300
8121	  4730.13	 3.3200
8122	  4730.24	10.2020
8123	  4730.35	 0.9810
8124	  4731.22	 2.4830
8125	  4732.61	 6.3100
8126	  4734.26	 1.0520
8127	  4734.67	 0.4210
8128	  4735.26	 0.5400
8129	  4735.53	 0.1900
8130	  4736.07	 0.4490
8131	  4736.86	 0.2300
8132	  4737.03	 0.5300
8133	  4737.12	 0.3400
8134	  4737.78	 2.0620
8135	  4739.44	 3.0900
8136	  4739.75	 1.9910
8137	  4743.26	 1.2400
8138	  4744.19	 0.4000
8139	  4744.43	 0.2230
8140	  4745.34	 0.1400
8141	  4745.46	 2.2000
8142	  4745.62	 2.6100
8143	  4747.48	10.3200
8144	  4747.52	 0.4600
8145	  4748.09	 2.1040
8146	  4748.38	 1.6340
8147	  4749.07	 6.4790
8148	  4749.88	17.0330
8149	  4750.67	 1.3000
8150	  4752.35	 2.7010
8151	  4752.79	 1.2700
8152	  4752.93	 0.6530
8153	  4753.13	 2.6900
8154	  4753.17	 7.1210
8155	  4754.78	 2.8790
8156	  4754.92	 1.7230
8157	  4754.99	 0.1340
8158	  4755.27	 3.2310
8159	  4755.98	 3.6130
8160	  4756.48	 0.1200
8161	  4756.66	 2.9300
8162	  4757.01	 1.7400
8163	  4758.12	 0.5900
8164	  4758.16	 0.5000
8165	  4758.37	 7.9090
8166	  4759.74	 3.7100
8167	  4759.92	 0.8800
8168	  4760.34	 2.9910
8169	  4760.61	 1.3060
8170	  4760.74	 0.8500
8171	  4761.03	15.5590
8172	  4761.12	 0.1400
8173	  4761.91	 0.1200
8174	  4761.98	 0.3810
8175	  4762.44	 0.3000
8176	  4762.76	 4.5420
8177	  4763.42	 0.4470
8178	  4763.44	 1.6900
8179	  4764.58	 4.0890
8180	  4764.69	 5.4500
8181	  4765.06	 3.3300
8182	  4765.32	 0.2580
8183	  4765.41	 0.1210
8184	  4765.43	 6.0770
8185	  4767.18	 0.4800
8187	  4767.39	 1.3000
8188	  4767.42	 0.1400
8189	  4767.95	 1.7100
8190	  4768.12	 4.5900
8191	  4768.14	 4.2710
8192	  4768.67	 2.0000
8193	  4768.84	 0.3900
8194	  4769.03	 0.2300
8195	  4770.74	 2.9300
8196	  4772.07	 1.8650
8197	  4772.42	 1.9630
8198	  4772.51	 0.2900
8199	  4773.10	 0.9130
8200	  4773.33	 0.2270
8201	  4773.63	 1.7210
8202	  4776.11	 4.0460
8203	  4776.39	 2.9800
8204	  4776.53	 0.8320
8205	  4777.32	 5.7290
8206	  4777.46	 4.3800
8207	  4777.48	 0.2680
8208	  4777.74	 2.8800
8209	  4778.26	 3.9580
8210	  4778.59	 0.1800
8211	  4779.29	 1.4960
8212	  4779.75	 1.0680
8213	  4780.24	 3.5600
8214	  4783.62	12.3600
8215	  4783.90	 3.1910
8216	  4784.05	 2.1390
8217	  4784.11	 2.1600
8218	  4784.13	 1.2800
8219	  4784.44	 0.1670
8220	  4784.61	 9.8600
8221	  4786.34	 3.1220
8222	  4786.83	 3.5810
8223	  4787.47	 0.1600
8224	  4787.85	 2.6400
8225	  4788.30	 1.0010
8226	  4788.53	 1.0600
8227	  4788.79	 0.1360
8228	  4788.91	 6.2360
8229	  4789.58	 0.1100
8230	  4790.93	 0.4340
8231	  4793.22	 3.8600
8232	  4794.28	 2.4900
8233	  4794.64	 0.6780
8234	  4795.60	 5.4000
8235	  4796.42	 1.1640
8236	  4797.50	 5.5490
8237	  4798.91	 0.1800
8238	  4799.28	 1.6400
8239	  4799.86	 0.7000
8240	  4800.30	 0.3100
8241	  4800.62	 0.5100
8242	  4800.83	 0.1200
8243	  4804.33	 0.6080
8244	  4804.63	 5.2390
8245	  4804.74	 0.8700
8246	  4805.05	 3.6110
8247	  4806.62	 3.8300
8248	  4807.20	 1.2190
8249	  4807.67	 0.6590
8250	  4808.18	 1.0000
8251	  4808.44	 1.6900
8252	  4808.76	 2.4090
8253	  4808.88	 0.4400
8254	  4810.04	 1.6500
8255	  4810.16	 0.8800
8256	  4810.94	 2.9800
8257	  4811.78	 0.1200
8258	  4815.01	 0.5500
8259	  4815.94	 0.8350
8260	  4816.09	 1.8590
8261	  4816.97	 1.5330
8262	  4817.61	 1.5780
8263	  4817.78	 0.9780
8264	  4818.14	 4.0260
8265	  4818.39	 2.3260
8266	  4818.62	 1.5880
8267	  4819.07	 3.8610
8268	  4819.61	10.2800
8269	  4820.19	 1.8500
8270	  4820.41	 5.2210
8271	  4820.52	 0.1100
8272	  4820.54	 1.3620
8273	  4821.37	 0.9180
8274	  4821.76	 0.1400
8275	  4821.88	 3.1860
8276	  4822.67	 0.1200
8277	  4823.01	 0.9990
8278	  4824.57	 0.1780
8279	  4824.79	 0.4000
8280	  4825.08	 1.4610
8281	  4825.59	 4.3200
8282	  4825.96	 6.4400
8283	  4826.00	 2.5720
8284	  4826.21	 3.9890
8285	  4826.28	 1.1410
8286	  4826.42	 3.4810
8287	  4826.51	 0.9000
8288	  4826.92	 2.0400
8289	  4827.06	 0.1300
8290	  4827.31	 2.7100
8291	  4827.64	 4.7200
8292	  4828.93	 0.2860
8293	  4829.71	 0.6900
8294	  4830.30	 1.3970
8295	  4830.32	 2.2800
8296	  4830.58	 2.2680
8297	  4830.93	 0.1330
8298	  4831.05	 2.7240
8299	  4831.65	 0.1400
8300	  4831.84	 2.0140
8301	  4832.33	 1.1200
8302	  4832.47	 7.2300
8303	  4832.97	 1.5490
8304	  4833.08	 0.3280
8305	  4834.05	 0.3700
8306	  4834.74	 1.1620
8307	  4836.32	 0.5200
8308	  4836.91	 0.4560
8309	  4836.98	 7.9380
8310	  4837.01	 1.2260
8311	  4837.23	 0.4520
8312	  4837.45	 0.2240
8313	  4837.73	 0.3000
8314	  4840.97	 5.3010
8315	  4841.73	 1.0690
8316	  4842.05	 2.4280
8317	  4842.18	 3.9090
8318	  4842.22	 0.1210
8319	  4842.54	 3.3420
8320	  4844.69	 0.5400
8321	  4844.98	11.2200
8322	  4845.77	 0.1980
8323	  4846.61	 0.2600
8324	  4846.72	 0.1100
8325	  4847.43	 3.9800
8326	  4847.67	 1.0850
8327	  4847.79	 6.1200
8328	  4850.07	 0.1100
8329	  4850.19	 1.2010
8330	  4851.17	 4.1580
8331	  4851.56	 0.5310
8332	  4852.13	 2.5000
8333	  4852.92	 0.7170
8334	  4853.55	 1.6570
8335	  4854.30	 3.2600
8336	  4854.59	 2.6900
8337	  4854.78	 3.0900
8338	  4855.17	 0.1220
8339	  4855.22	 0.8600
8340	  4855.47	 0.3970
8341	  4855.76	 0.2820
8342	  4855.80	 0.1600
8343	  4856.21	 1.1700
8344	  4856.33	 0.6610
8345	  4856.39	 0.4210
8346	  4856.61	 0.2900
8347	  4857.27	 0.3000
8348	  4857.56	 4.0400
8349	  4857.72	 3.2300
8350	  4857.94	 2.6920
8351	  4858.00	 0.1690
8352	  4858.15	 1.2200
8353	  4858.69	 2.7170
8354	  4859.58	 1.4800
8355	  4859.61	 2.3990
8356	  4861.47	 0.7800
8357	  4862.29	 0.8800
8358	  4862.55	 0.8580
8359	  4864.09	 0.1830
8360	  4864.28	 0.5900
8361	  4865.01	 0.1700
8362	  4865.05	 0.1610
8363	  4865.54	 1.8410
8364	  4866.24	 1.7050
8365	  4866.62	 0.9490
8366	  4867.89	 3.3610
8367	  4867.97	 4.1740
8368	  4867.99	 2.4600
8369	  4868.03	 2.4960
8370	  4868.68	 3.5400
8371	  4869.13	 0.8900
8372	  4869.18	 2.2530
8373	  4869.69	 0.2500
8374	  4870.82	 0.1220
8375	  4870.86	 0.4050
8376	  4871.18	 5.5600
8377	  4871.69	 4.5800
8378	  4871.78	 0.5000
8379	  4872.14	 2.0000
8380	  4872.89	 0.9750
8381	  4873.20	14.1700
8382	  4873.39	 2.0470
8383	  4873.73	 4.6290
8384	  4874.25	 2.9500
8385	  4874.53	13.0870
8386	  4874.97	 1.3570
8387	  4875.99	 8.5190
8388	  4877.95	 4.0800
8389	  4878.56	 1.1500
8390	  4879.52	 1.5790
8391	  4882.72	 0.8990
8392	  4882.84	 1.0840
8393	  4883.05	 0.5400
8394	  4883.10	 2.0020
8395	  4883.68	 3.2380
8396	  4884.32	 1.2700
8397	  4884.36	 1.7750
8398	  4884.91	 0.2590
8399	  4884.94	 1.3400
8400	  4887.80	 0.2590
8401	  4888.61	 0.3110
8402	  4888.70	 1.5000
8403	  4888.97	 0.1210
8404	  4889.13	 2.2410
8405	  4890.09	 5.2300
8406	  4890.48	 1.7710
8407	  4890.68	 0.4200
8408	  4890.94	 0.3270
8409	  4891.21	 1.1160
8410	  4892.07	 0.8990
8411	  4892.86	 0.2800
8412	  4894.19	 3.9800
8413	  4894.75	 1.8820
8414	  4895.57	 1.9100
8415	  4895.61	 3.9000
8416	  4897.27	 1.9970
8417	  4900.29	 4.7500
8418	  4900.69	 3.8900
8419	  4900.75	 7.2600
8420	  4901.12	 0.2600
8421	  4901.15	 3.9490
8422	  4901.60	 2.0460
8423	  4903.06	 4.4160
8424	  4903.22	 4.2960
8425	  4903.64	 2.2440
8426	  4903.83	 1.3760
8427	  4904.79	 0.1420
8428	  4905.18	 1.9600
8429	  4906.77	 0.9310
8430	  4906.95	12.1800
8431	  4907.84	 2.8260
8432	  4909.15	 2.6990
8433	  4909.39	14.8900
8434	  4909.43	 0.1330
8435	  4909.77	 5.9690
8436	  4909.87	 1.8950
8437	  4910.21	 0.1500
8438	  4910.45	 0.9230
8439	  4911.46	 0.1310
8440	  4914.95	 1.9050
8441	  4914.97	 0.9280
8442	  4915.09	 0.9700
8443	  4915.23	 2.2700
8444	  4915.45	 0.1710
8445	  4916.48	 0.2190
8446	  4917.55	 0.1400
8448	  4918.13	 0.2200
8449	  4920.36	 0.4100
8450	  4920.70	 1.2080
8451	  4920.74	 1.1590
8452	  4922.42	12.0100
8453	  4922.94	 0.1300
8454	  4923.53	 0.6000
8455	  4924.17	10.1300
8456	  4924.98	 0.2490
8457	  4925.07	 1.1990
8458	  4925.58	 0.1200
8459	  4925.65	 1.7500
8460	  4927.48	 4.0700
8461	  4927.62	11.9200
8462	  4929.04	 6.7590
8463	  4929.58	 1.8100
8464	  4929.62	 0.6690
8465	  4929.91	 2.5900
8466	  4929.97	14.9660
8467	  4930.24	 1.6200
8468	  4930.28	 0.5500
8469	  4930.84	 0.6910
8470	  4931.01	12.1810
8471	  4931.10	 1.0070
8472	  4931.41	 2.3090
8473	  4931.65	 4.0700
8474	  4932.36	 2.2810
8475	  4933.15	 0.6190
8476	  4933.55	 9.4610
8477	  4933.68	 0.1200
8478	  4934.54	 1.7070
8479	  4934.67	 1.7990
8480	  4934.98	 2.3970
8481	  4936.02	 2.4530
8482	  4936.10	 3.9800
8483	  4936.89	 2.5070
8484	  4937.24	 0.8930
8485	  4937.45	 4.1090
8486	  4938.12	 1.9080
8487	  4938.15	 1.7110
8488	  4939.79	 0.8910
8489	  4939.91	 0.4110
8490	  4940.52	 1.7500
8491	  4941.26	 2.3600
8492	  4941.79	 0.7600
8493	  4942.81	 3.0400
8494	  4943.82	 2.8550
8495	  4944.26	 0.4000
8496	  4944.50	 0.1500
8497	  4945.18	 8.4600
8498	  4945.60	 0.6620
8499	  4946.12	 0.4670
8500	  4947.01	 1.6600
8501	  4948.29	 0.5400
8502	  4948.48	 1.5800
8503	  4948.79	 3.9490
8504	  4948.90	 1.0800
8505	  4948.92	 0.1480
8506	  4949.63	 0.1310
8507	  4949.80	 0.4910
8508	  4949.86	 1.6550
8509	  4950.20	 3.5200
8510	  4950.44	17.6900
8511	  4951.96	 1.7700
8512	  4952.07	 1.3000
8513	  4953.63	 1.7000
8514	  4953.72	 0.5110
8515	  4953.92	 6.9480
8516	  4955.17	 8.0360
8517	  4955.39	 5.6210
8518	  4955.76	16.1000
8519	  4956.19	 8.6300
8520	  4956.68	 2.5390
8521	  4956.88	 3.3710
8522	  4957.26	 0.1720
8523	  4957.33	 1.4890
8524	  4957.64	 0.1710
8525	  4958.19	 0.4920
8526	  4958.43	 0.1310
8527	  4958.89	 1.9010
8528	  4958.93	 3.8800
8529	  4959.19	 1.7800
8530	  4959.32	 0.7100
8531	  4959.73	 0.2000
8532	  4959.82	 0.1200
8533	  4960.45	 1.2600
8534	  4961.20	 0.1580
8535	  4963.67	 6.4200
8536	  4964.56	 1.1750
8537	  4964.75	 0.3300
8538	  4966.31	 1.0130
8539	  4968.22	 0.2600
8540	  4968.44	 3.3990
8541	  4968.63	 1.9900
8542	  4969.67	 0.3080
8543	  4969.83	15.4700
8544	  4972.02	 0.7020
8545	  4972.14	 0.3300
8546	  4972.45	 1.7100
8547	  4973.11	 1.1880
8548	  4973.95	 2.1400
8549	  4974.51	10.0690
8550	  4974.65	 0.2200
8551	  4974.74	17.1200
8552	  4975.23	 2.1510
8553	  4975.78	 1.5000
8554	  4977.21	 1.3720
8555	  4979.20	 0.4300
8556	  4979.84	 6.1700
8557	  4980.17	 1.2800
8558	  4980.73	 3.2410
8559	  4981.87	 5.0000
8560	  4982.36	 4.6730
8561	  4982.42	 5.3230
8562	  4982.44	 0.3000
8563	  4982.64	 0.4900
8564	  4982.88	 0.1150
8565	  4983.93	 7.7780
8566	  4984.13	 1.8190
8567	  4984.66	 0.2200
8568	  4984.85	 2.3500
